ID_ALUNO,ANO,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE_2024,DEFAS_UNICA,DELTA_IDA
RA-539,2023,5.0,8.5,8.6,9.5,2.52,9.166666667,8.84,,-1.0,1.0
RA-539,2024,10.0,5.833333333333333,9.233333333333333,10.002,7.51,8.75,9.13,8.465533333333335,0.0,-2.666666666666667
RA-540,2023,10.0,7.1,8.8,8.5,5.0,8.958333333,8.95,,0.0,0.09999999999999964
RA-542,2023,5.0,6.3,9.7,9.5,5.0,8.75,9.006666667,,-1.0,-0.20000000000000018
RA-542,2024,10.0,3.9333333333333336,6.481366459666667,8.751,8.13,7.03125,6.232,6.7205649586,0.0,-2.3666666666666663
RA-543,2023,10.0,6.5,9.8,7.8,2.52,8.75,9.006666667,,0.0,0.0
RA-543,2024,10.0,6.833333333333333,9.616977225666666,8.751,2.51,8.90625,8.7,8.0467871118,1.0,0.33333333333333304
RA-546,2023,5.0,5.7,7.2,0.0,2.52,8.75,9.173333333,,-1.0,0.10000000000000053
RA-546,2024,10.0,4.666666666666667,3.7838383836666662,5.832,8.135,5.15625,5.5,5.702426010066667,0.0,-1.0333333333333332
RA-547,2023,5.0,6.2,9.1,0.0,2.52,8.75,8.95,,-1.0,-1.3999999999999995
RA-547,2024,10.0,6.833333333333333,7.030620028333334,8.751,8.135,5.625,5.932,7.2102906723333335,0.0,0.6333333333333329
RA-548,2023,5.0,7.4,9.1,9.0,2.52,8.333333333,8.283333333,,-1.0,0.20000000000000018
RA-548,2024,10.0,6.666666666666667,7.600427350666667,9.168,7.51,5.9375,5.626,7.240168803466668,0.0,-0.7333333333333334
RA-549,2023,5.0,6.4,8.1,9.5,5.02,6.875,7.5,,-1.0,2.2
RA-549,2024,5.0,5.75,7.204968943999999,10.002,6.255,6.40625,5.9125,6.5398187888,-1.0,-0.6500000000000004
RA-55,2023,5.0,7.1,8.1,7.9,3.14,7.5,7.545,,-1.0,-0.40000000000000036
RA-551,2023,5.0,5.4,8.6,10.0,2.52,8.541666667,8.393333333,,-1.0,-1.1999999999999993
RA-552,2023,5.0,6.4,5.6,0.0,3.14,6.666666667,6.89,,-2.0,0.9000000000000004
RA-555,2023,5.0,3.9,8.1,7.4,2.52,6.25,6.946666667,,-1.0,-0.5000000000000004
RA-555,2024,5.0,4.333333333333333,2.7505175983333334,10.002,6.885,5.0,5.03,5.111470186333333,-1.0,0.4333333333333331
RA-556,2023,5.0,7.2,9.6,8.5,2.52,9.166666667,9.396666667,,-1.0,0.7999999999999998
RA-556,2024,10.0,3.8333333333333335,6.171428571333333,7.083,2.51,6.40625,6.1625,5.833377380933333,0.0,-3.3666666666666667
RA-557,2023,10.0,8.9,8.2,10.0,5.0,9.375,9.62,,0.0,-0.5
RA-557,2024,10.0,9.666666666666666,8.756265663999999,10.002,7.51,10.0,9.576,9.350986466133334,0.0,0.7666666666666657
RA-558,2023,2.5,6.0,9.4,7.8,5.0,6.458333333,6.78,,-3.0,1.7000000000000002
RA-558,2024,5.0,3.0,3.7763975156666674,9.168,8.13,6.09375,4.268,5.048054503133334,-2.0,-3.0
RA-559,2023,5.0,7.4,9.4,10.0,5.0,8.958333333,8.506666667,,-1.0,0.3000000000000007
RA-559,2024,10.0,3.1666666666666665,5.705128205,10.002,8.13,6.25,4.728,6.158158974333333,0.0,-4.233333333333334
RA-56,2023,10.0,7.8,9.5,9.6,5.0,8.125,7.8,,0.0,0.7999999999999998
RA-56,2024,10.0,7.666666666666667,9.265350877333333,10.002,10.0,8.4375,9.233333333,9.077020175400001,0.0,-0.13333333333333286
RA-560,2023,5.0,4.0,8.4,0.0,2.52,5.0,6.0,,-1.0,0.20000000000000018
RA-562,2023,5.0,8.7,8.5,0.0,2.52,8.541666667,8.893333333,,-1.0,0.6999999999999993
RA-562,2024,10.0,7.833333333333333,9.833333333333334,8.334,8.135,7.625,7.25,8.392733333333334,0.0,-0.8666666666666663
RA-563,2023,10.0,6.2,9.7,6.4,2.52,8.75,8.726666667,,0.0,-2.3
RA-563,2024,10.0,8.333333333333334,9.461904762000001,9.168,8.135,8.125,7.468,8.595447619066668,0.0,2.1333333333333337
RA-566,2023,5.0,8.4,8.8,9.0,2.52,8.958333333,8.673333333,,-1.0,-0.09999999999999964
RA-568,2023,2.5,7.6,7.9,7.0,5.0,8.125,8.01,,-3.0,-0.7000000000000011
RA-568,2024,5.0,5.166666666666667,3.2619047620000003,7.917,8.13,6.5625,5.496,5.545864285733334,-2.0,-2.4333333333333327
RA-57,2023,5.0,7.2,8.0,0.0,5.63,7.96875,7.755,,-1.0,-1.2000000000000002
RA-57,2024,10.0,6.166666666666667,6.010860484333333,9.585,6.88,8.59375,7.39,7.4193804301999995,0.0,-1.0333333333333332
RA-570,2023,5.0,5.9,7.3,8.5,3.77,8.125,8.056666667,,-1.0,4.6000000000000005
RA-570,2024,5.0,6.75,8.0020703935,8.002,5.625,7.1875,6.4075,6.8133640787,-1.0,0.8499999999999996
RA-571,2023,5.0,5.0,7.9,9.0,3.77,7.291666667,7.616666667,,-2.0,1.2999999999999998
RA-571,2024,5.0,5.25,8.695652174,7.002,4.375,7.03125,5.8325,6.2964554347999995,-1.0,0.25
RA-573,2023,5.0,6.6,9.8,9.5,5.0,8.541666667,8.45,,-1.0,-1.5999999999999996
RA-573,2024,10.0,5.0,9.5,9.168,8.755,7.8125,6.8275,7.839050000000001,0.0,-1.5999999999999996
RA-574,2023,10.0,8.1,8.2,6.9,5.0,7.916666667,8.173333333,,0.0,0.5999999999999996
RA-576,2023,5.0,8.0,9.3,9.0,5.02,9.21875,8.503333333,,-1.0,0.20000000000000018
RA-576,2024,10.0,9.25,10.0,8.502,7.51,7.8125,8.4975,8.93195,0.0,1.25
RA-577,2023,5.0,7.4,8.2,10.0,3.77,6.875,7.673333333,,-1.0,-1.5999999999999996
RA-577,2024,5.0,8.0,5.7660455485,8.502,5.625,6.5625,6.535,6.629159109700001,-1.0,0.5999999999999996
RA-578,2023,10.0,9.7,10.0,9.0,2.52,9.791666667,9.7625,,0.0,0.1999999999999993
RA-578,2024,10.0,9.833333333333334,10.0,10.002,2.51,9.583333333,9.45,9.066199999966669,1.0,0.13333333333333464
RA-58,2023,10.0,8.1,9.7,0.0,6.26,8.4375,8.3825,,0.0,0.8999999999999995
RA-58,2024,10.0,7.333333333333333,9.824561403666666,9.585,7.51,9.0625,8.62,8.7713289474,0.0,-0.7666666666666666
RA-580,2023,5.0,9.0,9.8,8.5,7.52,8.75,8.67,,-1.0,1.4000000000000004
RA-580,2024,5.0,9.25,8.871635610999999,9.002,7.51,7.03125,7.2475,7.9281521222,-1.0,0.25
RA-581,2023,5.0,7.9,9.8,8.0,7.52,6.458333333,7.393333333,,-1.0,2.9000000000000004
RA-581,2024,5.0,8.75,8.198757764,7.418,5.625,6.5625,6.165,7.0833015528,-1.0,0.8499999999999996
RA-583,2023,5.0,6.3,9.4,9.0,7.52,8.333333333,8.616666667,,-1.0,-0.7999999999999998
RA-583,2024,10.0,5.0,8.904455179666668,7.917,8.135,6.875,6.87,7.447591035933334,0.0,-1.2999999999999998
RA-584,2023,10.0,5.8,9.0,9.5,2.52,8.333333333,8.56,,0.0,1.2000000000000002
RA-584,2024,10.0,4.333333333333333,5.636363636333333,8.751,8.755,7.34375,6.37,6.752914393933334,0.0,-1.4666666666666668
RA-586,2023,10.0,8.4,10.0,8.0,2.52,8.333333333,9.343333333,,0.0,0.20000000000000107
RA-586,2024,10.0,8.5,9.241269841333333,9.168,7.51,8.75,8.056666667,8.702387301666668,1.0,0.09999999999999964
RA-587,2023,5.0,2.7,7.0,8.5,7.52,6.458333333,6.72,,-1.0,-1.0999999999999996
RA-587,2024,5.0,6.25,7.380952381,9.002,7.51,7.916666667,5.74,6.817057142900001,-2.0,3.55
RA-588,2023,10.0,7.8,9.6,8.0,2.52,8.958333333,9.673333333,,0.0,-1.5000000000000009
RA-588,2024,10.0,7.833333333333333,9.833333333333334,9.168,7.51,8.75,8.0,8.676133333333334,1.0,0.033333333333333215
RA-59,2023,5.0,7.2,9.6,7.5,5.63,8.28125,8.4225,,-2.0,0.0
RA-590,2023,10.0,6.5,9.7,6.3,3.77,7.291666667,8.34,,0.0,-0.9000000000000004
RA-590,2024,5.0,4.0,8.457556936,8.002,6.26,7.5,7.723333333,6.712378053800001,-1.0,-2.5
RA-591,2023,5.0,6.9,8.5,9.0,6.27,5.833333333,7.333333333,,-1.0,-0.1999999999999993
RA-591,2024,5.0,7.5,7.913043478500001,7.418,6.255,5.78125,6.54,6.8360336957,-1.0,0.5999999999999996
RA-592,2023,10.0,7.6,9.2,6.2,3.77,7.916666667,8.95,,0.0,-0.8000000000000007
RA-592,2024,10.0,7.833333333333333,6.108152734666667,7.917,2.51,7.65625,7.625,7.121622213600001,1.0,0.2333333333333334
RA-594,2023,5.0,5.8,7.1,8.5,6.27,6.875,7.336666667,,-1.0,-2.0
RA-594,2024,10.0,7.0,5.75,6.918,6.26,8.125,6.053333333,6.890966666600001,0.0,1.2000000000000002
RA-595,2023,5.0,3.3,7.0,0.0,7.52,6.666666667,5.55,,-1.0,2.3
RA-597,2023,5.0,8.5,9.6,10.0,7.52,9.0625,8.56,,-1.0,0.5
RA-597,2024,10.0,6.0,9.3271221535,9.002,7.51,7.5,6.883333333,7.843291097300001,0.0,-2.5
RA-599,2023,10.0,8.5,9.5,10.0,2.52,8.333333333,9.286666667,,0.0,-0.5999999999999996
RA-599,2024,10.0,7.666666666666667,8.607843137333333,10.002,9.375,7.083333333,7.28,8.3569352941,1.0,-0.833333333333333
RA-600,2023,5.0,7.2,8.4,8.5,7.52,8.28125,8.056666667,,-1.0,3.3000000000000003
RA-600,2024,10.0,7.5,8.010869565,8.002,7.51,7.5,7.22,7.847373913,0.0,0.2999999999999998
RA-601,2023,10.0,8.7,10.0,9.0,7.52,9.0625,8.336666667,,0.0,2.999999999999999
RA-601,2024,5.0,8.75,10.0,9.502,7.505,8.75,8.425,8.5107,-1.0,0.05000000000000071
RA-602,2023,5.0,8.1,9.6,10.0,7.52,8.75,9.51,,-1.0,-0.5
RA-602,2024,10.0,7.333333333333333,9.670588235333334,9.585,7.51,8.28125,8.545,8.647409313733334,0.0,-0.7666666666666666
RA-603,2023,10.0,7.0,8.9,0.0,2.52,7.708333333,7.78,,0.0,-0.5
RA-603,2024,10.0,4.666666666666667,7.155555555666666,9.585,6.885,6.875,6.216666667,6.942277777866667,0.0,-2.333333333333333
RA-604,2023,10.0,7.5,9.3,9.0,7.52,8.125,8.616666667,,0.0,-1.3000000000000007
RA-604,2024,10.0,7.0,7.5029927763333335,8.334,8.13,6.40625,6.21,7.429623555266667,1.0,-0.5
RA-605,2023,5.0,6.8,9.5,9.0,7.52,7.291666667,7.84,,-1.0,-0.2999999999999998
RA-605,2024,10.0,2.6666666666666665,6.194444444333333,7.5,6.885,7.0,5.534,6.0175222222,0.0,-4.133333333333333
RA-606,2023,5.0,6.0,8.5,8.5,7.52,7.65625,8.223333333,,-1.0,4.2
RA-606,2024,10.0,3.25,7.6136363634999995,8.502,6.885,8.125,5.606666667,6.645260606100001,0.0,-2.75
RA-607,2023,5.0,6.8,7.5,8.0,7.52,7.96875,8.17,,-1.0,2.8
RA-607,2024,10.0,7.0,7.4782608695,8.502,7.51,7.1875,7.165,7.6486021739000005,0.0,0.20000000000000018
RA-608,2023,5.0,6.2,7.5,10.0,7.52,7.96875,8.113333333,,-1.0,-0.09999999999999964
RA-608,2024,10.0,4.25,3.054347826,9.002,6.885,7.1875,5.053333333,5.778986231800001,0.0,-1.9500000000000002
RA-609,2023,5.0,5.3,6.4,9.5,7.52,6.875,6.216666667,,-1.0,-0.7000000000000002
RA-61,2023,10.0,6.2,7.0,8.3,6.26,7.96875,7.4625,,0.0,0.40000000000000036
RA-610,2023,10.0,7.0,10.0,10.0,2.52,8.541666667,8.896666667,,0.0,0.5
RA-610,2024,10.0,6.333333333333333,9.694444444333334,9.585,3.76,6.875,8.336666667,7.894888888933334,1.0,-0.666666666666667
RA-612,2023,5.0,9.7,9.7,9.0,3.77,9.0625,9.286666667,,-1.0,1.799999999999999
RA-612,2024,10.0,9.75,9.5454545455,8.002,6.26,9.6875,9.4,9.134040909100001,0.0,0.05000000000000071
RA-613,2023,5.0,4.8,9.4,9.2,5.0,6.71875,7.2125,,-1.0,-4.3999999999999995
RA-613,2024,5.0,7.333333333333333,9.566666666666666,8.334,7.51,6.875,6.25,7.4019,-1.0,2.533333333333333
RA-614,2023,5.0,8.6,9.1,9.0,7.52,8.333333333,8.563333333,,-1.0,-1.0
RA-614,2024,5.0,6.833333333333333,9.700000000000001,9.585,7.51,7.916666667,7.603333333,7.8284999999666685,-1.0,-1.7666666666666666
RA-615,2023,5.0,7.6,9.7,10.0,3.14,8.28125,8.616666667,,-1.0,0.2999999999999998
RA-616,2023,5.0,6.8,6.6,0.0,5.02,5.833333333,6.783333333,,-1.0,-2.000000000000001
RA-616,2024,10.0,3.8333333333333335,3.087719298333333,7.5,6.885,6.458333333,4.946666667,5.457877193033333,0.0,-2.9666666666666663
RA-617,2023,5.0,6.9,9.0,0.0,7.52,7.708333333,8.116666667,,-1.0,0.6000000000000005
RA-618,2023,5.0,6.2,9.2,0.0,5.02,8.125,7.95,,-2.0,-0.5
RA-618,2024,5.0,4.166666666666667,8.324074074,10.002,6.88,6.666666667,6.826666667,6.718348148233334,-2.0,-2.033333333333333
RA-619,2023,10.0,9.0,7.1,9.0,3.77,7.708333333,8.116666667,,0.0,0.0
RA-62,2023,10.0,7.5,9.8,0.0,6.89,8.25,8.215,,0.0,-1.8000000000000007
RA-620,2023,5.0,6.2,8.4,6.8,7.52,6.875,7.503333333,,-1.0,-0.5999999999999996
RA-620,2024,10.0,2.5,3.9841269843333333,8.334,7.51,7.083333333,5.886666667,5.766892063566667,0.0,-3.7
RA-623,2023,5.0,7.3,9.5,10.0,7.52,7.291666667,7.446666667,,-2.0,-1.0000000000000009
RA-623,2024,5.0,4.0,7.3999999999999995,8.334,6.885,6.458333333,7.05,6.357733333300001,-1.0,-3.3
RA-624,2023,5.0,8.6,9.2,9.0,7.52,8.90625,8.39,,-1.0,1.7999999999999998
RA-624,2024,10.0,4.0,8.219461698,8.002,7.51,7.916666667,7.213333333,7.229425672900001,0.0,-4.6
RA-626,2023,5.0,6.5,9.2,9.0,4.39,7.291666667,7.613333333,,-1.0,5.2
RA-626,2024,10.0,5.333333333333333,3.380451127666667,9.585,6.885,7.291666667,6.443333333,6.407590225500001,0.0,-1.166666666666667
RA-628,2023,5.0,9.4,8.9,9.5,7.52,8.28125,8.45,,-2.0,0.20000000000000107
RA-628,2024,5.0,9.0,10.0,9.002,7.51,7.1875,7.833333333,8.2366166666,-1.0,-0.40000000000000036
RA-629,2023,5.0,7.5,9.4,10.0,7.52,7.916666667,7.95,,-1.0,0.5
RA-629,2024,10.0,6.0,9.523809524,10.002,7.51,7.5,7.276666667,8.061295238200001,0.0,-1.5
RA-63,2023,5.0,8.7,9.0,6.7,6.89,8.75,8.9675,,-1.0,0.0
RA-630,2023,5.0,5.7,8.6,9.0,3.77,8.28125,8.673333333,,-1.0,-1.5999999999999996
RA-630,2024,10.0,5.75,8.4782608695,0.0,7.51,7.5,7.666666667,6.879985507300001,0.0,0.04999999999999982
RA-631,2023,5.0,7.0,6.4,0.0,6.27,7.916666667,6.78,,-1.0,0.0
RA-631,2024,10.0,4.166666666666667,7.2122004356666665,8.334,8.75,5.625,6.245,6.795673420466667,0.0,-2.833333333333333
RA-632,2023,10.0,7.4,9.1,4.7,5.64,8.333333333,8.563333333,,0.0,1.1000000000000005
RA-632,2024,10.0,4.166666666666667,8.999164578333334,7.917,6.875,8.28125,7.875,7.515491249000001,0.0,-3.2333333333333334
RA-633,2023,5.0,7.2,8.1,1.7,6.27,8.541666667,7.286666667,,-1.0,-0.5
RA-633,2024,10.0,3.3333333333333335,4.707017544,4.584,2.51,6.875,6.1175,5.228470175466667,0.0,-3.8666666666666667
RA-636,2023,5.0,9.0,8.3,0.0,5.64,8.333333333,7.446666667,,-1.0,1.7000000000000002
RA-636,2024,10.0,5.25,4.9043062200000005,8.002,7.51,6.875,5.553333333,6.3802279106,0.0,-3.75
RA-637,2023,5.0,8.5,9.5,8.0,7.52,8.333333333,8.17,,-1.0,2.7
RA-637,2024,10.0,7.75,6.2272727275,7.502,7.51,8.333333333,7.776666667,7.6853212122,0.0,-0.75
RA-638,2023,5.0,6.5,9.4,9.0,7.52,8.333333333,7.946666667,,-1.0,2.6
RA-638,2024,10.0,5.0,5.7272727275,8.502,7.51,8.125,5.936666667,6.7464878789,0.0,-1.5
RA-639,2023,10.0,6.3,8.1,7.4,6.27,8.125,7.62,,0.0,0.7999999999999998
RA-639,2024,10.0,3.8333333333333335,5.278195488666667,7.917,2.51,6.71875,6.1625,5.7693807644,0.0,-2.4666666666666663
RA-64,2023,5.0,6.7,9.2,7.5,6.89,7.34375,7.9625,,-1.0,-0.7999999999999998
RA-64,2024,10.0,8.166666666666666,8.980785296666667,10.002,8.135,8.4375,8.283333333,8.743607059266667,0.0,1.466666666666666
RA-640,2023,5.0,4.9,7.3,0.0,7.52,7.291666667,8.446666667,,-2.0,0.10000000000000053
RA-642,2023,10.0,6.5,9.2,9.5,6.27,8.75,9.173333333,,0.0,-0.7999999999999998
RA-642,2024,10.0,4.0,9.149206349333333,9.585,3.76,7.1875,6.9975,7.082591269866667,0.0,-2.5
RA-643,2023,5.0,7.1,8.2,9.5,7.52,6.041666667,7.613333333,,-1.0,0.8999999999999995
RA-643,2024,5.0,4.5,6.8660287085,9.002,7.51,8.125,5.826666667,6.402239075100001,-1.0,-2.5999999999999996
RA-644,2023,5.0,5.9,5.6,10.0,7.52,8.541666667,7.503333333,,-1.0,-2.9000000000000004
RA-645,2023,5.0,7.3,8.5,9.0,6.27,8.125,8.116666667,,-1.0,5.3
RA-645,2024,10.0,5.25,8.3863636365,7.418,7.51,7.708333333,7.556666667,7.502239394,0.0,-2.05
RA-646,2023,5.0,8.4,8.9,10.0,7.52,8.958333333,8.783333333,,-1.0,0.0
RA-646,2024,5.0,6.166666666666667,9.266666666666667,10.002,7.51,8.28125,7.7475,7.715491666666668,-1.0,-2.2333333333333334
RA-647,2023,5.0,5.2,8.7,7.3,6.27,7.708333333,8.446666667,,-1.0,1.9000000000000004
RA-649,2023,5.0,6.5,9.3,9.0,3.77,8.75,8.836666667,,-1.0,-0.9000000000000004
RA-649,2024,10.0,3.6666666666666665,6.004481792666667,8.751,8.76,8.333333333,7.333333333,6.985329691766667,0.0,-2.8333333333333335
RA-651,2023,10.0,9.3,8.2,0.0,3.77,8.75,7.95,,0.0,1.5000000000000009
RA-651,2024,10.0,7.5,10.0,9.168,7.51,8.541666667,8.336666667,8.689300000100001,1.0,-1.8000000000000007
RA-652,2023,5.0,7.0,9.4,9.0,6.89,8.125,8.446666667,,-1.0,-0.7999999999999998
RA-652,2024,10.0,5.5,6.931818182000001,8.002,7.51,7.916666667,7.663333333,7.361896969700001,0.0,-1.5
RA-653,2023,5.0,7.9,9.8,0.0,6.27,9.166666667,9.06,,-1.0,-1.4000000000000004
RA-653,2024,10.0,5.166666666666667,9.537254901999999,8.751,8.76,8.333333333,7.89,8.103217647033333,0.0,-2.7333333333333334
RA-655,2023,5.0,8.3,9.9,7.4,7.52,9.166666667,8.896666667,,-1.0,0.0
RA-655,2024,10.0,6.833333333333333,10.0,7.501,8.76,8.125,7.166666667,8.238600000066668,0.0,-1.4666666666666677
RA-656,2023,5.0,7.3,8.9,0.0,7.52,8.541666667,7.173333333,,-1.0,1.0
RA-656,2024,10.0,4.166666666666667,5.978431372666667,9.168,7.51,7.5,6.106666667,6.668152941266667,0.0,-3.133333333333333
RA-657,2023,5.0,8.2,10.0,8.5,7.52,8.75,8.73,,-1.0,-0.8000000000000007
RA-657,2024,10.0,7.5,9.6,8.751,6.885,8.125,7.056666667,8.207433333400001,0.0,-0.6999999999999993
RA-658,2023,10.0,6.1,9.5,9.5,7.52,7.916666667,9.173333333,,0.0,0.5
RA-658,2024,10.0,3.6666666666666665,10.0,8.751,8.135,7.375,6.738,7.507033333333333,1.0,-2.433333333333333
RA-661,2023,10.0,6.5,7.7,0.0,6.89,7.5,7.836666667,,0.0,-1.2999999999999998
RA-662,2023,5.0,6.7,7.6,6.8,6.27,7.291666667,6.72,,-1.0,-0.09999999999999964
RA-662,2024,10.0,4.166666666666667,7.6107226106666666,7.917,7.51,7.625,7.234,7.1074778554666675,0.0,-2.533333333333333
RA-663,2023,5.0,7.0,7.4,6.9,7.52,6.666666667,7.393333333,,-1.0,1.2000000000000002
RA-663,2024,5.0,6.5,7.0910973085,8.502,5.625,6.875,6.89,6.696419461700001,-1.0,-0.5
RA-664,2023,5.0,8.0,9.6,9.0,7.52,7.916666667,8.116666667,,-1.0,1.7000000000000002
RA-664,2024,10.0,5.75,6.7734553775,9.002,7.51,8.125,7.666666667,7.5017244089,0.0,-2.25
RA-665,2023,5.0,5.2,4.9,9.5,2.52,8.28125,8.226666667,,-1.0,-1.5999999999999996
RA-665,2024,5.0,4.75,5.068181818,8.334,5.63,7.5,5.443333333,5.698703030200001,-1.0,-0.4500000000000002
RA-666,2023,10.0,7.1,9.1,9.5,7.52,8.541666667,9.62,,0.0,-0.7000000000000002
RA-666,2024,10.0,7.166666666666667,7.881527348,10.002,7.51,7.5,8.375,8.185838802933334,0.0,0.06666666666666732
RA-667,2023,5.0,5.2,6.9,9.0,6.89,7.083333333,7.836666667,,-1.0,0.7000000000000002
RA-667,2024,10.0,4.666666666666667,7.038986354666666,9.168,7.51,7.75,6.966,7.177130604266668,0.0,-0.5333333333333332
RA-668,2023,5.0,3.4,6.3,6.3,7.52,6.875,7.616666667,,-1.0,0.6000000000000001
RA-669,2023,10.0,5.0,7.8,8.5,7.52,7.708333333,7.06,,0.0,-1.0
RA-669,2024,10.0,5.333333333333333,4.851851851666666,7.5,7.51,7.291666667,6.883333333,6.6438703703,0.0,0.33333333333333304
RA-670,2023,10.0,7.0,8.7,9.5,7.52,8.958333333,9.343333333,,0.0,0.09999999999999964
RA-670,2024,10.0,8.666666666666666,9.441269841333334,9.585,7.51,8.958333333,8.166666667,8.8602539683,1.0,1.666666666666666
RA-671,2023,5.0,7.8,8.3,7.9,3.14,5.625,5.68,,-2.0,-1.0000000000000009
RA-672,2023,5.0,6.4,9.5,7.9,2.52,5.625,6.43,,-2.0,-2.4000000000000004
RA-672,2024,5.0,0.0,3.9525691700000003,7.918,6.26,6.041666667,4.496666667,4.2118138341,-1.0,-6.4
RA-674,2023,5.0,5.2,8.5,7.9,3.77,5.0,8.67,,-1.0,-2.8
RA-675,2023,10.0,8.3,8.0,10.0,7.52,6.875,8.34,,0.0,0.9000000000000004
RA-677,2023,5.0,8.7,8.2,10.0,10.0,6.875,9.84,,-1.0,1.3999999999999995
RA-678,2023,5.0,7.3,8.8,8.0,6.27,7.65625,8.336666667,,-1.0,0.0
RA-679,2023,5.0,3.6,7.5,7.5,5.02,6.875,7.393333333,,-1.0,-2.6999999999999997
RA-680,2023,5.0,6.4,9.1,0.0,7.52,6.875,7.78,,-1.0,-1.0
RA-680,2024,5.0,3.0,6.6428571430000005,0.0,5.635,6.666666667,6.606666667,4.9800714287000005,-1.0,-3.4000000000000004
RA-681,2023,5.0,8.3,7.8,0.0,3.77,5.625,8.18,,-2.0,1.8000000000000007
RA-681,2024,5.0,2.5,7.840909091,9.502,6.26,5.625,6.665,6.0398818182000005,-1.0,-5.800000000000001
RA-684,2023,10.0,6.5,8.1,9.0,7.52,6.875,5.84,,0.0,-2.8000000000000007
RA-684,2024,10.0,4.25,9.090909091,10.002,7.51,7.5,8.0,7.769381818200001,0.0,-2.25
RA-686,2023,5.0,8.0,9.0,8.5,7.52,7.5,8.56,,-1.0,-0.8000000000000007
RA-686,2024,10.0,7.25,8.7857142855,8.002,6.885,8.4375,7.503333333,8.040259523700001,0.0,-0.75
RA-687,2023,5.0,6.9,9.0,8.0,7.52,7.5,8.226666667,,-1.0,-1.4000000000000004
RA-687,2024,10.0,7.25,9.2355889725,7.502,7.51,8.75,8.003333333,8.2739844611,0.0,0.34999999999999964
RA-688,2023,5.0,8.6,9.3,8.5,7.52,7.5,8.06,,-1.0,0.6999999999999993
RA-688,2024,10.0,7.5,10.0,9.502,8.13,8.333333333,9.45,8.986533333300002,0.0,-1.0999999999999996
RA-690,2023,5.0,9.1,9.8,9.0,6.89,7.5,10.01,,-2.0,2.0999999999999996
RA-690,2024,5.0,6.25,8.409090909,7.918,7.51,8.4375,7.835,7.3853681818000005,-1.0,-2.8499999999999996
RA-692,2023,5.0,4.6,7.7,7.4,7.52,6.666666667,7.39,,-1.0,-2.3000000000000007
RA-693,2023,10.0,8.5,9.4,10.0,6.89,7.5,10.01,,0.0,2.8
RA-693,2024,10.0,8.0,9.5227272725,10.002,9.38,7.8125,8.42,8.9079954545,0.0,-0.5
RA-696,2023,10.0,6.7,9.4,0.0,5.02,7.5,8.503333333,,0.0,0.10000000000000053
RA-696,2024,10.0,5.25,7.845238095,7.418,7.51,7.708333333,8.0,7.482680952299999,0.0,-1.4500000000000002
RA-698,2023,10.0,5.7,9.9,8.5,2.52,7.1875,8.113333333,,0.0,-2.3999999999999995
RA-698,2024,10.0,4.5,8.3214285715,9.002,6.88,7.291666667,7.273333333,7.3363190476,0.0,-1.2000000000000002
RA-699,2023,5.0,6.0,8.3,8.5,3.77,5.78125,6.173333333,,-1.0,-1.0999999999999996
RA-699,2024,5.0,6.5,7.727272727000001,6.334,6.26,6.5625,5.833333333,6.427771212000001,-1.0,0.5
RA-70,2023,5.0,4.3,9.2,9.2,5.0,7.5,7.545,,-2.0,1.4
RA-700,2023,5.0,7.8,9.7,9.5,7.52,6.25,9.84,,-1.0,-1.3999999999999995
RA-700,2024,5.0,5.25,9.564393939,8.502,5.635,7.291666667,7.0,7.005745454500001,-1.0,-2.55
RA-701,2023,5.0,7.2,9.9,9.5,3.77,6.25,7.68,,-2.0,-1.4999999999999991
RA-702,2023,5.0,9.3,10.0,10.0,5.63,7.5,7.833333333,,-1.0,2.500000000000001
RA-702,2024,5.0,9.25,9.75,9.002,2.51,7.8125,7.163333333,7.665116666600001,-2.0,-0.05000000000000071
RA-703,2023,5.0,4.6,8.4,9.5,3.14,6.875,6.16,,-2.0,-0.5
RA-704,2023,5.0,6.1,9.9,10.0,3.14,5.625,6.265,,-2.0,-1.1000000000000005
RA-704,2024,5.0,6.5,8.646245059,7.502,5.635,6.458333333,6.616666667,6.8121156785000005,-1.0,0.40000000000000036
RA-705,2023,5.0,8.8,8.3,0.0,6.89,7.5,8.165,,-2.0,1.700000000000001
RA-705,2024,5.0,3.5,6.4285714285,9.002,5.005,5.625,4.226666667,5.294247619100001,-1.0,-5.300000000000001
RA-706,2023,5.0,7.3,7.8,9.0,4.39,6.875,8.08,,-2.0,-1.7999999999999998
RA-706,2024,10.0,3.25,7.1428571430000005,0.0,6.26,7.65625,7.0,5.8701964286,0.0,-4.05
RA-707,2023,5.0,6.5,9.8,0.0,3.77,7.916666667,7.946666667,,-1.0,-2.0
RA-707,2024,5.0,6.5,7.7236842105,7.917,4.375,6.40625,6.415,6.4975618421000005,-1.0,0.0
RA-708,2023,5.0,9.2,9.8,0.0,7.52,8.125,8.28,,-1.0,1.8999999999999995
RA-709,2023,5.0,4.9,7.9,10.0,7.52,5.625,6.59,,-2.0,2.6000000000000005
RA-709,2024,5.0,6.0,7.994071146,7.418,7.51,6.875,6.773333333,6.833780895800001,-1.0,1.0999999999999996
RA-71,2023,5.0,6.6,9.8,6.7,6.26,7.5,7.7125,,-2.0,5.3999999999999995
